Area;Price;Market;Rooms_num;Rent;District;Build_year;Garage;Lift;Basement;Balcony;Garden;Terrace;Floors_num;Floor_no;Construction_status;Latitude;Longitude;Link
70.92;609000;primary;3;;Jagodno;2023;False;True;False;False;False;False;4;1;;51.0539;17.0546;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-jagodno-dostepne-od-zaraz-ID4mSVG
32.0;435000;secondary;1;;Gajowice;1940;False;False;True;False;False;False;4;0;;51.09;17.0066;https://www.otodom.pl/pl/oferta/przestronna-kawalerka-z-osobna-kuchnia-krzyki-ID4mSL7
63.82;689000;primary;3;640;Psie Pole - Zawidawie;2023;True;True;True;False;True;False;4;0;to_completion;51.1636138;17.1406984;https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-z-ogrodkiem-na-zakrzowie-ID4mSC4
90.18;1282000;primary;3;900;Przedmieście Oławskie;2022;True;True;False;True;False;False;7;4;;51.1049;17.04614;https://www.otodom.pl/pl/oferta/gotowy-apartament-w-centrum-wroclawia-ID4myco
50.0;299000;secondary;3;;Świniary;1910;True;False;False;False;True;False;1;1;ready_to_use;51.19603;16.97933;https://www.otodom.pl/pl/oferta/twoje-przestronne-2-poziomy-po-rem-zielona-okolica-ID4mRv2
28.13;528156;primary;1;300;Przedmieście Świdnickie;2024;True;True;False;True;False;False;6;1;to_completion;51.1022965;17.0298665;https://www.otodom.pl/pl/oferta/kawalerka-w-top-lokalizacji-z-naroznym-balkonem-ID4mRup
37.87;689316;primary;2;450;Przedmieście Świdnickie;2024;True;True;True;True;False;False;6;1;to_completion;51.1022965;17.0298665;https://www.otodom.pl/pl/oferta/2-pokoje-w-nowej-inwestycji-w-centrum-wroclawia-ID4mRtO
49.82;699000;primary;2;500;Szczepin;2023;True;True;True;False;False;True;5;2;to_completion;51.1224314;17.0119577;https://www.otodom.pl/pl/oferta/dwupokojowe-taras-11-34-mkw-stare-miasto-ID4mRcN
86.64;1124000;primary;4;750;Szczepin;2023;True;True;True;True;False;False;5;0;to_completion;51.1224314;17.0119577;https://www.otodom.pl/pl/oferta/stare-miastonad-odra4-pokojeduzy-balkon-ID4mRcM
26.46;661500;secondary;1;390;Przedmieście Oławskie;2018;True;True;True;False;False;False;6;4;ready_to_use;51.10319;17.05234;https://www.otodom.pl/pl/oferta/ekskluzywana-nieruchomosc-spa-klimatyzacja-ID4mGD1
56.7;1200000;secondary;2;1200;Krzyki - Partynice;2010;True;True;False;True;False;True;3;3;ready_to_use;51.06911725;17.009107488593;https://www.otodom.pl/pl/oferta/zielona-etiuda-basen-sauna-2-pokoje-lux-ID4l0OD
82.0;2080000;secondary;4;800;Krzyki - Partynice;2020;True;True;False;True;False;False;4;4;ready_to_use;51.0766804;16.9873619;https://www.otodom.pl/pl/oferta/apartament-premium-planty-raclawickie-ID4mPC2
34.63;451225;primary;1;;Polanowice - Poświętne - Ligota;;False;False;False;True;False;False;;2;;51.157493;17.043185;https://www.otodom.pl/pl/oferta/nowa-kawalerka-z-komorka-i-garazem-okazja-ID4mPoK
26.01;689200;primary;1;;Stare Miasto;2023;;;;;;;4;2;to_completion;51.1095507;17.04089999;https://www.otodom.pl/pl/oferta/luksusowa-kawalerka-galeria-dominikanska-ID4mPcY
41.94;531010;primary;2;491;Polanowice - Poświętne - Ligota;2023;True;False;False;True;False;False;3;1;to_completion;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-balkonem-ID4mP8n
26.22;403343;primary;1;270;Polanowice - Poświętne - Ligota;2023;True;False;True;True;False;False;3;1;to_completion;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/kawalerka-garaz-piwnica-za-397343zl-ID4mNPa
26.43;398820;primary;1;270;Polanowice - Poświętne - Ligota;2023;False;False;False;True;False;False;3;;to_completion;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/mieszkanie-miejsce-postojowe-komorka-za-398820zl-ID4mNOc
60.0;735000;secondary;3;370;Strachocin - Swojczyce - Wojnów;2021;False;False;False;True;False;False;2;1;;51.119727;17.12741;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-urzadzone-do-zamieszkania-ID4mNHO
50.5;609000;secondary;2;270;Nadodrze;1920;False;False;True;False;False;False;5;4;ready_to_use;51.1185825;17.0325663;https://www.otodom.pl/pl/oferta/2-pokoje-50msrodmiescieul-h-brodategoinwestycja-ID4mNxJ
50.21;682354;primary;2;500;Szczepin;2023;False;False;False;True;False;False;9;8;to_completion;51.11150062283505;17.013134286352543;https://www.otodom.pl/pl/oferta/mieszkanie-50-21m2-stare-miasto-ok-legnickiej-ID4mMxR
39.59;569700;primary;2;400;Szczepin;2023;False;False;False;True;False;False;9;6;to_completion;51.11166227783047;17.013391778417972;https://www.otodom.pl/pl/oferta/mieszkanie-39-59m2-stare-miasto-ok-legnickiej-ID4mMwV
34.0;550000;secondary;2;500;Stare Miasto;1960;False;False;True;False;False;False;4;2;;51.1123227;17.0342883;https://www.otodom.pl/pl/oferta/ladne-przestronne-2-pok-przy-rynku-ID4mMeR
82.07;965040;primary;4;;Polanowice - Poświętne - Ligota;2023;;;;;;;;0;;51.156847;17.043786;https://www.otodom.pl/pl/oferta/nowe-budownictwo-duzy-taras-parking-komorka-ID4mLNL
129.0;1690000;secondary;3;;Ołbin;1907;True;False;True;True;False;False;4;1;;51.11720023553359;17.04925515319823;https://www.otodom.pl/pl/oferta/unikalne-mieszkanie-w-kamienicy-ogrod-botaniczny-ID4mLFg
49.82;695000;primary;2;;Szczepin;2023;False;True;False;False;False;False;;2;to_completion;51.12405463;17.01353073;https://www.otodom.pl/pl/oferta/apartament-przy-odrze-w-samym-centrum-wroclawia-ID4mLgd
34.59;604000;primary;1;;Szczepin;2023;False;True;False;False;False;False;;4;to_completion;51.12375511;17.01438904;https://www.otodom.pl/pl/oferta/kawalerka-przy-odrze-w-centrum-wroclawia-ID4mLg9
30.68;538999;primary;1;;Szczepin;2023;True;True;False;True;False;False;9;3;to_completion;51.12351479;17.01494694;https://www.otodom.pl/pl/oferta/prestizowa-kawalerka-w-centrum-wroclawia-ID4mLfX
87.6;1144000;primary;4;;Szczepin;2023;True;True;False;True;False;False;9;2;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-balkon-ID4luGK
84.4;980000;secondary;3;1100;Krzyki - Partynice;2002;True;False;True;True;False;False;4;0;ready_to_use;51.0674741;16.9918611;https://www.otodom.pl/pl/oferta/2-niezalezne-mieszkania-z-piwnica-18m2-ID4mL1J
87.61;1159000;primary;4;;Szczepin;2023;True;True;False;True;False;False;9;3;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-balkon-bez-prowizji-ID4luGH
73.79;870722;primary;3;;Tarnogaj;;True;False;False;True;False;False;7;3;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-4-m18-ID4jFYV
67.0;1199000;secondary;3;700;Pilczyce - Kozanów - Popowice Płn.;2023;True;True;False;True;False;False;7;5;;51.1276477;16.9897248;https://www.otodom.pl/pl/oferta/bez-pcc-piekne-mieszkanie-nowe-bud-balkon-garaz-ID4mJYF
25.19;476777;primary;1;300;Przedmieście Świdnickie;2024;True;True;True;False;True;False;6;0;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/cicha-kawalerka-z-ogrodkiem-w-scislym-centrum-ID4mJJT
66.46;679000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;True;False;False;4;2;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-ID4h0Ih
64.62;899000;primary;3;;Szczepin;2023;True;True;False;True;False;False;9;3;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-balkon-ID4gDno
37.91;711552;primary;2;300;Przedmieście Świdnickie;2024;True;True;True;True;False;False;6;2;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/2-pokoje-cisza-i-spokoj-w-scislym-centrum-ID4mJ5Q
86.42;1002472;primary;4;;Tarnogaj;;True;False;False;True;False;False;7;3;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-4-m15-ID4jFYT
78.35;1119000;secondary;4;800;Przedmieście Oławskie;2018;True;True;False;True;False;True;7;7;ready_to_use;51.10093;17.04584;https://www.otodom.pl/pl/oferta/prestizowy-apartament-nowa-papiernia-ID4mJ0A
38.03;713898;primary;2;300;Przedmieście Świdnickie;2024;True;True;True;True;False;False;6;2;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/ciche-2-pokoje-przy-parku-w-scislym-centrum-ID4mIK5
52.0;870000;secondary;2;500;Stare Miasto;1960;False;False;True;False;False;False;;1;ready_to_use;51.11270544;17.03697967;https://www.otodom.pl/pl/oferta/apartament-2-pokoje-samo-centrum-ID4mID2
60.91;684000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;False;False;False;4;2;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4h0Iz
66.44;747450;primary;3;;Ołtaszyn;2025;True;True;False;True;False;False;2;2;to_completion;51.061578042911;17.021516358969;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bezposrednio-ID4lQz1
70.0;380000;secondary;3;;Świniary;;False;False;True;False;True;False;2;1;;51.19628;16.97931;https://www.otodom.pl/pl/oferta/jasne-mieszkanie-z-nowa-klimatyzacja-i-ogrodem-ID4mDY2
63.05;743990;primary;3;;Tarnogaj;;True;False;False;True;False;False;7;3;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-4-m14-ID4jFYP
39.7;647110;primary;2;400;Nadodrze;2024;;;;;;;7;5;;51.1175001;17.0219599;https://www.otodom.pl/pl/oferta/mieszkanie-przy-parku-w-centrum-2-pokoje-balko-ID4mHXs
26.46;661500;secondary;1;390;Przedmieście Oławskie;2018;True;True;True;False;False;False;6;4;ready_to_use;51.10363;17.04033;https://www.otodom.pl/pl/oferta/ekskluzywana-nieruchomosc-spa-klimatyzacja-ID4mHSt
39.0;972660;secondary;2;390;Przedmieście Oławskie;2018;True;True;True;False;False;False;18;9;ready_to_use;51.10319;17.05234;https://www.otodom.pl/pl/oferta/ekskluzywana-nieruchomosc-spa-klimatyzacja-ID4mHPX
92.77;850000;secondary;3;450;Stare Miasto;;True;False;True;False;False;False;4;4;to_renovation;51.1093607;17.0308373;https://www.otodom.pl/pl/oferta/mieszkanie-przy-rynku-z-potencjalem-inwestycyjnym-ID4mHJz
80.4;964800;primary;4;;Tarnogaj;;True;False;False;True;False;False;7;3;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-4-m11-ID4jFYM
128.67;1779000;primary;4;;Szczepin;2023;True;True;False;False;False;True;9;6;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-128m2-taras-ID4gDnQ
63.46;748828;primary;3;;Tarnogaj;;True;False;False;True;False;False;7;3;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-4-m1-ID4jFYH
63.71;709000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;False;False;False;4;4;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4h0HH
128.53;1699000;primary;4;;Szczepin;2023;True;True;False;True;False;False;9;7;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-128m2-balkon-bez-prowizji-ID4gDmP
66.44;780670;primary;3;;Ołtaszyn;2025;True;True;False;True;False;False;2;2;to_completion;51.061578042911;17.021516358969;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bez-prowizji-ID4lQzs
68.71;797036;primary;3;;Tarnogaj;;True;False;False;True;False;False;7;3;to_completion;51.084595891841;17.061213390691;https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-4-m23-ID4jFYD
47.31;615030;primary;1;;Gajowice;;True;True;False;False;False;True;6;0;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-1-k3-1-ID4mxsq
63.7;704000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;False;False;False;4;3;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-loggia-ID4h0HU
64.55;894000;primary;3;;Szczepin;2023;True;True;False;True;False;False;9;2;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-balkon-bez-prowizji-ID4gDnu
58.07;676515;primary;3;;Ołtaszyn;2025;True;True;False;True;False;False;2;1;to_completion;51.061578042911;17.021516358969;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-ID4lQzt
88.49;929000;primary;4;;Psie Pole - Zawidawie;2023;True;True;False;True;True;False;4;0;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-ogrodek-ID4lBGj
66.44;764060;primary;3;;Ołtaszyn;2025;True;True;False;True;False;False;2;1;to_completion;51.061578042911;17.021516358969;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-ID4lQzH
48.71;633230;primary;1;;Gajowice;;True;True;False;False;False;True;6;0;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-1-k3-8-ID4mxso
66.16;714000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;True;False;False;4;3;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bezposrednio-ID4h0HR
76.57;1069000;primary;4;;Szczepin;2023;True;True;False;True;False;False;7;5;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-balkon-bez-prowizji-ID4gDpl
66.44;747450;primary;3;;Ołtaszyn;2025;True;True;False;True;False;False;2;1;to_completion;51.061578042911;17.021516358969;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bezposrednio-ID4lQz2
83.12;1595904;primary;3;;Karłowice - Różanka;2024;True;True;False;False;True;True;2;0;to_completion;51.138962598036;17.050986520306;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-ogrodek-bezposrednio-ID4jMgG
71.39;1392105;primary;2;;Karłowice - Różanka;2024;True;True;False;False;True;True;2;0;to_completion;51.138962598036;17.050986520306;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-71m2-ogrodek-ID4jMhS
45.08;590548;primary;2;;Gajowice;;True;True;False;False;False;True;6;0;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-1-k1-1-ID4mxsn
44.67;580710;primary;1;;Gajowice;;True;True;False;False;False;True;6;0;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-1-k2-6-ID4mxsm
100.0;495000;secondary;4;;Pilczyce - Kozanów - Popowice Płn.;;True;False;False;False;False;False;1;1;to_renovation;51.1425704;16.9379971;https://www.otodom.pl/pl/oferta/doskonala-inwestycja-60m2-dodatkowe-40m2-ID4le8K
63.82;719000;primary;3;400;Karłowice - Różanka;2021;False;True;False;False;True;False;4;0;;51.1458649;17.0355841;https://www.otodom.pl/pl/oferta/m3-z-duzym-ogrodkiem-ID4fOgy
53.0;654550;primary;3;630;Żerniki;2024;True;True;True;True;False;False;4;1;to_completion;51.120355;16.9285705;https://www.otodom.pl/pl/oferta/komfortowe-3pokoje-balkon-zielona-okolica-polecam-ID4mD7r
46.23;450000;secondary;3;;Klecina;2000;False;False;False;False;False;False;2;0;ready_to_use;51.0594;16.9679;https://www.otodom.pl/pl/oferta/lokal-uslugowy-mieszkalny-3-pokoje-klecina-ID4mChJ
105.13;1913366;primary;4;;Karłowice - Różanka;2024;True;True;False;True;False;False;2;1;to_completion;51.138962598036;17.050986520306;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-105m2-balkon-bez-prowizji-ID4jMgu
69.43;857460;primary;3;;Gajowice;;True;True;False;True;False;False;6;3;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-4-k3-5-ID4mCce
69.43;853989;primary;3;;Gajowice;;True;True;False;True;False;False;6;2;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-3-k3-5-ID4mCc9
63.83;629000;primary;3;;Psie Pole - Zawidawie;2022;True;True;False;True;False;False;4;3;to_completion;51.1619102;17.1539749;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-bez-pcc-i-prowizji-ID4mC0H
46.0;639638;primary;2;;Grabiszyn - Grabiszynek;2022;False;False;False;True;False;False;;2;to_completion;51.0778996;16.9863304;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pokojowe-bez-pcc-bez-prowizji-ID4mC0C
73.19;1059000;primary;4;;Szczepin;2023;True;True;False;True;False;False;6;5;to_completion;51.12395559432;17.014851802218;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-2-balkony-ID4gDoe
61.06;709000;primary;3;;Psie Pole - Zawidawie;2023;True;True;False;False;False;False;4;4;to_completion;51.163068118775;17.140559191723;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4h0HB
31.85;449085;primary;1;;Gajowice;;True;True;False;False;False;True;6;0;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-1-k1-6-ID4mxsj
25.19;472056;primary;1;300;Przedmieście Świdnickie;2024;True;True;False;False;True;False;4;0;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-w-centrum-miasta-ID4mAxi
72.0;799000;secondary;3;840;Ołbin;1991;False;False;True;False;False;True;5;4;;51.1170424;17.0582592;https://www.otodom.pl/pl/oferta/przestronne-b-ladne-zadbane-3-pok-taras-balkon-ID4mA41
60.0;880000;secondary;3;600;Kleczków;2017;False;True;False;True;False;False;7;5;ready_to_use;51.1284389;17.0275314;https://www.otodom.pl/pl/oferta/nowe-2017-taras-garaz-wysoki-standard-ID4myzL
80.0;1038776;primary;4;600;Polanowice - Poświętne - Ligota;2023;True;False;True;False;False;True;3;0;;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/m4-komorka-miejsce-postojowe-taras-ID4myvk
87.41;989000;primary;4;;Szczepin;2023;False;True;False;True;False;False;5;4;;51.1176347;17.01222027;https://www.otodom.pl/pl/oferta/centrum-apartament-bez-prowizji-ID4myri
30.68;509000;primary;1;;Szczepin;2023;True;True;False;True;False;True;9;4;;51.1176347;17.01222027;https://www.otodom.pl/pl/oferta/bez-prowizji-lokalizacja-rozkladowe-ID4myrg
55.49;1095957;primary;3;600;Przedmieście Świdnickie;2024;True;False;False;True;False;False;4;4;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/3-pokoje-na-ostatnim-pietrze-przy-parku-centrum-ID4mykI
37.94;837557;primary;2;400;Przedmieście Świdnickie;2024;True;True;False;True;True;False;6;0;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodem-w-centrum-miasta-ID4mxXo
72.34;850000;secondary;3;;Nadodrze;1993;False;True;True;True;False;False;6;3;ready_to_use;51.1172;17.0322;https://www.otodom.pl/pl/oferta/dubois-3-pokoje-pelen-rozklad-ID4dtWs
41.85;762042;primary;2;500;Przedmieście Świdnickie;2024;True;True;True;True;False;False;4;3;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/apartament-w-centrum-wroclawia-2-pokoje-ID4mxUl
66.53;1410354;primary;3;600;Przedmieście Świdnickie;2024;True;True;True;False;False;True;6;5;to_completion;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/apartament-w-centrum-wroclawia-3-pokoje-ID4mxSw
50.13;664222;primary;2;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-6-k3-7-ID4mxtC
83.83;1031109;primary;4;;Gajowice;;True;True;False;True;False;False;6;3;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-4-pok-4-k3-6-ID4mxtA
52.3;685130;primary;2;;Gajowice;;True;True;False;True;False;False;6;3;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-4-k2-4-ID4mxtt
52.49;682370;primary;2;;Gajowice;;True;True;False;True;False;False;6;3;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-4-k1-4-ID4mxur
67.9;814800;primary;2;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k1-4-ID4mxun
65.02;806248;primary;3;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-5-k1-2-ID4mxul
57.01;718326;primary;2;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k2-3-ID4mxui
69.43;857460;primary;3;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-5-k3-5-ID4mxuj
58.21;768372;primary;2;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k1-3-ID4mxuk
52.49;684994;primary;2;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k1-4-ID4mxuf
55.35;722317;primary;2;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k1-5-ID4mxug
56.97;743458;primary;1;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-5-k2-1-ID4mxuh
63.26;806565;primary;3;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-5-k1-3-ID4mxuc
83.83;1039492;primary;4;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-4-pok-5-k3-6-ID4mxud
85.36;1109680;primary;3;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-7-k2-1-ID4mxub
55.31;727326;primary;2;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k2-2-ID4mxue
50.4;662760;primary;2;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k1-5-ID4mxu9
55.34;719420;primary;1;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-5-k1-8-ID4mxu8
57.55;745272;primary;2;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k2-5-ID4mxua
50.35;654550;primary;2;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k2-2-ID4mxu7
51.97;683405;primary;1;;Gajowice;;True;True;False;True;False;False;6;6;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-7-k2-5-ID4mxu5
50.13;661716;primary;1;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-5-k3-8-ID4mxu2
50.97;670255;primary;1;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-5-k3-1-ID4mxu1
47.69;619970;primary;1;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-5-k2-6-ID4mxu3
51.85;681827;primary;2;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k3-2-ID4mxtY
52.3;687745;primary;2;;Gajowice;;True;True;False;True;False;False;6;4;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k2-4-ID4mxtV
55.34;722187;primary;2;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-6-k1-8-ID4mxtW
83.83;1043683;primary;4;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-4-pok-6-k3-5-ID4mxtS
51.85;684420;primary;2;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-6-k3-2-ID4mxtU
64.13;814451;primary;3;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-6-k1-2-ID4mxtP
63.26;822380;primary;3;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-6-k1-3-ID4mxtR
50.4;665280;primary;2;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-6-k1-5-ID4mxtQ
56.97;743458;primary;3;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-6-k2-1-ID4mxtM
57.55;748150;primary;2;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-6-k2-5-ID4mxtO
55.31;730092;primary;2;;Gajowice;;True;True;False;True;False;False;6;5;to_completion;51.103127411087;16.99889745582;https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-6-k2-2-ID4mxtN
